lvef,crea,gender,Procedure,Mortality,Morbidity_Mortality,DSW_Infection,Long_LOS,Perm_Stroke,Prolong_Vent,Renal_failure,Reoperation,Short_LOS
20.5263157894737,2.07368421052632,Female,AV Replacement + CAB,0.05241,0.29723,0.00213,0.15646,0.01931,0.20164,0.09193,0.10692,0.16009
20.5263157894737,2.18947368421053,Male,AV Replacement + CAB,0.03981,0.26661,0.00182,0.12336,0.01674,0.14441,0.08253,0.11664,0.23589
20.5263157894737,2.18947368421053,Female,AV Replacement + CAB,0.05505,0.30978,0.00213,0.1629,0.01984,0.20884,0.10013,0.10967,0.15281
20.5263157894737,2.30526315789474,Male,AV Replacement + CAB,0.04185,0.27838,0.00182,0.12865,0.01719,0.14995,0.08997,0.11961,0.22609
20.5263157894737,2.30526315789474,Female,AV Replacement + CAB,0.05781,0.32261,0.00213,0.16956,0.02037,0.21624,0.10897,0.11248,0.1458
20.5263157894737,2.42105263157895,Male,AV Replacement + CAB,0.04398,0.29045,0.00182,0.13413,0.01766,0.15567,0.09801,0.12264,0.21658
20.5263157894737,2.42105263157895,Female,AV Replacement + CAB,0.0607,0.33571,0.00213,0.17643,0.02092,0.22382,0.11849,0.11536,0.13906
20.5263157894737,2.53684210526316,Male,AV Replacement + CAB,0.04621,0.30283,0.00182,0.1398,0.01814,0.16156,0.10668,0.12574,0.20737
20.5263157894737,2.53684210526316,Female,AV Replacement + CAB,0.06372,0.34907,0.00213,0.18351,0.02149,0.23158,0.12871,0.1183,0.13259
20.5263157894737,2.65263157894737,Male,AV Replacement + CAB,0.04855,0.3155,0.00182,0.14568,0.01863,0.16763,0.11603,0.12891,0.19844
20.5263157894737,2.65263157894737,Female,AV Replacement + CAB,0.06689,0.36267,0.00213,0.19081,0.02207,0.23953,0.13969,0.12131,0.12637
20.5263157894737,2.76842105263158,Male,AV Replacement + CAB,0.051,0.32846,0.00182,0.15176,0.01914,0.17389,0.12608,0.13214,0.18981
20.5263157894737,2.76842105263158,Female,AV Replacement + CAB,0.0702,0.3765,0.00213,0.19834,0.02267,0.24767,0.15144,0.12438,0.12041
20.5263157894737,2.88421052631579,Male,AV Replacement + CAB,0.05357,0.34168,0.00182,0.15804,0.01965,0.18032,0.13687,0.13545,0.18147
20.5263157894737,2.88421052631579,Female,AV Replacement + CAB,0.07366,0.39053,0.00213,0.20609,0.02328,0.25599,0.16398,0.12752,0.11468
20.5263157894737,3,Male,AV Replacement + CAB,0.05626,0.35515,0.00182,0.16454,0.02019,0.18694,0.14842,0.13882,0.17341
20.5263157894737,3,Female,AV Replacement + CAB,0.07728,0.40475,0.00213,0.21405,0.02391,0.2645,0.17735,0.13072,0.1092
23.1578947368421,0.8,Male,AV Replacement + CAB,0.02122,0.14779,0.00182,0.07153,0.01212,0.08798,0.02774,0.0843,0.38337
23.1578947368421,0.8,Female,AV Replacement + CAB,0.02956,0.17635,0.00213,0.09628,0.01438,0.1311,0.0341,0.07909,0.26647
23.1578947368421,0.915789473684211,Male,AV Replacement + CAB,0.02233,0.15543,0.00182,0.07479,0.01246,0.09159,0.03041,0.08653,0.37041
23.1578947368421,0.915789473684211,Female,AV Replacement + CAB,0.03108,0.18514,0.00213,0.10054,0.01477,0.13622,0.03735,0.0812,0.25582
23.1578947368421,1.03157894736842,Male,AV Replacement + CAB,0.02349,0.16338,0.00182,0.07818,0.0128,0.09534,0.03333,0.08881,0.35764
23.1578947368421,1.03157894736842,Female,AV Replacement + CAB,0.03268,0.19426,0.00213,0.10497,0.01517,0.1415,0.0409,0.08335,0.24546
23.1578947368421,1.14736842105263,Male,AV Replacement + CAB,0.02471,0.17165,0.00182,0.08171,0.01314,0.09921,0.03651,0.09115,0.34506
23.1578947368421,1.14736842105263,Female,AV Replacement + CAB,0.03436,0.20372,0.00213,0.10957,0.01559,0.14695,0.04477,0.08555,0.23538
23.1578947368421,1.26315789473684,Male,AV Replacement + CAB,0.02599,0.18026,0.00182,0.08539,0.0135,0.10323,0.03998,0.09354,0.3327
23.1578947368421,1.26315789473684,Female,AV Replacement + CAB,0.03613,0.21352,0.00213,0.11434,0.01601,0.15257,0.04899,0.08781,0.22559
23.1578947368421,1.37894736842105,Male,AV Replacement + CAB,0.02733,0.18919,0.00182,0.08921,0.01387,0.10739,0.04377,0.09598,0.32057
23.1578947368421,1.37894736842105,Female,AV Replacement + CAB,0.03798,0.22364,0.00213,0.11929,0.01645,0.15837,0.05358,0.09012,0.21611
23.1578947368421,1.49473684210526,Male,AV Replacement + CAB,0.02874,0.19846,0.00182,0.09319,0.01425,0.1117,0.0479,0.09848,0.30867
23.1578947368421,1.49473684210526,Female,AV Replacement + CAB,0.03992,0.23412,0.00213,0.12443,0.01689,0.16435,0.05858,0.09248,0.2069
23.1578947368421,1.61052631578947,Male,AV Replacement + CAB,0.03023,0.20807,0.00182,0.09733,0.01464,0.11616,0.0524,0.10104,0.29702
23.1578947368421,1.61052631578947,Female,AV Replacement + CAB,0.04195,0.24493,0.00213,0.12976,0.01735,0.1705,0.06402,0.0949,0.19799
23.1578947368421,1.72631578947368,Male,AV Replacement + CAB,0.03179,0.21802,0.00182,0.10163,0.01503,0.12077,0.05729,0.10366,0.28563
23.1578947368421,1.72631578947368,Female,AV Replacement + CAB,0.04409,0.25607,0.00213,0.13528,0.01782,0.17684,0.06992,0.09738,0.18938
23.1578947368421,1.84210526315789,Male,AV Replacement + CAB,0.03342,0.22831,0.00182,0.1061,0.01544,0.12554,0.06261,0.10634,0.2745
23.1578947368421,1.84210526315789,Female,AV Replacement + CAB,0.04633,0.26754,0.00213,0.141,0.01831,0.18336,0.07632,0.09992,0.18105
23.1578947368421,1.95789473684211,Male,AV Replacement + CAB,0.03514,0.23894,0.00182,0.11074,0.01586,0.13047,0.0684,0.10908,0.26365
23.1578947368421,1.95789473684211,Female,AV Replacement + CAB,0.04867,0.27933,0.00213,0.14691,0.0188,0.19007,0.08326,0.10251,0.17301
23.1578947368421,2.07368421052632,Male,AV Replacement + CAB,0.03694,0.2499,0.00182,0.11556,0.0163,0.13556,0.07467,0.11188,0.25308
23.1578947368421,2.07368421052632,Female,AV Replacement + CAB,0.05113,0.29143,0.00213,0.15303,0.01931,0.19696,0.09076,0.10516,0.16526
23.1578947368421,2.18947368421053,Male,AV Replacement + CAB,0.03883,0.26119,0.00182,0.12056,0.01674,0.14082,0.08147,0.11475,0.24279
23.1578947368421,2.18947368421053,Female,AV Replacement + CAB,0.05371,0.30384,0.00213,0.15936,0.01984,0.20405,0.09887,0.10788,0.15778
23.1578947368421,2.30526315789474,Male,AV Replacement + CAB,0.04081,0.2728,0.00182,0.12574,0.01719,0.14625,0.08882,0.11767,0.23279
23.1578947368421,2.30526315789474,Female,AV Replacement + CAB,0.05641,0.31654,0.00213,0.1659,0.02037,0.21131,0.10761,0.11065,0.15059
23.1578947368421,2.42105263157895,Male,AV Replacement + CAB,0.04289,0.28473,0.00182,0.13112,0.01766,0.15186,0.09678,0.12067,0.22308
23.1578947368421,2.42105263157895,Female,AV Replacement + CAB,0.05923,0.32952,0.00213,0.17266,0.02092,0.21877,0.11703,0.11349,0.14366
23.1578947368421,2.53684210526316,Male,AV Replacement + CAB,0.04507,0.29697,0.00182,0.13668,0.01814,0.15763,0.10535,0.12372,0.21367
23.1578947368421,2.53684210526316,Female,AV Replacement + CAB,0.06219,0.34275,0.00213,0.17962,0.02149,0.22641,0.12714,0.11638,0.13701
23.1578947368421,2.65263157894737,Male,AV Replacement + CAB,0.04736,0.3095,0.00182,0.14245,0.01863,0.16358,0.1146,0.12685,0.20454
23.1578947368421,2.65263157894737,Female,AV Replacement + CAB,0.06528,0.35624,0.00213,0.1868,0.02207,0.23424,0.13801,0.11935,0.13062
23.1578947368421,2.76842105263158,Male,AV Replacement + CAB,0.04975,0.32233,0.00182,0.14842,0.01914,0.16972,0.12454,0.13004,0.19571
23.1578947368421,2.76842105263158,Female,AV Replacement + CAB,0.06852,0.36997,0.00213,0.19421,0.02267,0.24225,0.14964,0.12238,0.12448
23.1578947368421,2.88421052631579,Male,AV Replacement + CAB,0.05226,0.33543,0.00182,0.15459,0.01965,0.17603,0.13521,0.1333,0.18717
23.1578947368421,2.88421052631579,Female,AV Replacement + CAB,0.0719,0.38391,0.00213,0.20184,0.02328,0.25045,0.16207,0.12547,0.11859
23.1578947368421,3,Male,AV Replacement + CAB,0.05489,0.34879,0.00182,0.16097,0.02019,0.18253,0.14665,0.13663,0.17891
23.1578947368421,3,Female,AV Replacement + CAB,0.07544,0.39804,0.00213,0.20968,0.02391,0.25884,0.17531,0.12863,0.11294
25.7894736842105,0.8,Male,AV Replacement + CAB,0.02069,0.14431,0.00182,0.06981,0.01212,0.08566,0.02737,0.08289,0.39237
25.7894736842105,0.8,Female,AV Replacement + CAB,0.02882,0.17233,0.00213,0.09403,0.01438,0.1278,0.03364,0.07776,0.27394
25.7894736842105,0.915789473684211,Male,AV Replacement + CAB,0.02176,0.1518,0.00182,0.07299,0.01246,0.08919,0.03,0.08508,0.3793
25.7894736842105,0.915789473684211,Female,AV Replacement + CAB,0.03031,0.18096,0.00213,0.0982,0.01477,0.13281,0.03685,0.07983,0.2631
25.7894736842105,1.03157894736842,Male,AV Replacement + CAB,0.0229,0.1596,0.00182,0.07631,0.0128,0.09284,0.03287,0.08733,0.36639
25.7894736842105,1.03157894736842,Female,AV Replacement + CAB,0.03187,0.18993,0.00213,0.10254,0.01517,0.13798,0.04035,0.08195,0.25254
25.7894736842105,1.14736842105263,Male,AV Replacement + CAB,0.02409,0.16772,0.00182,0.07977,0.01314,0.09663,0.03602,0.08963,0.35368
25.7894736842105,1.14736842105263,Female,AV Replacement + CAB,0.03351,0.19923,0.00213,0.10704,0.01559,0.14332,0.04417,0.08412,0.24227
25.7894736842105,1.26315789473684,Male,AV Replacement + CAB,0.02534,0.17617,0.00182,0.08336,0.0135,0.10055,0.03945,0.09198,0.34117
25.7894736842105,1.26315789473684,Female,AV Replacement + CAB,0.03523,0.20887,0.00213,0.11172,0.01601,0.14883,0.04834,0.08634,0.23228
25.7894736842105,1.37894736842105,Male,AV Replacement + CAB,0.02665,0.18494,0.00182,0.0871,0.01387,0.10462,0.04318,0.09439,0.32888
25.7894736842105,1.37894736842105,Female,AV Replacement + CAB,0.03704,0.21883,0.00213,0.11657,0.01645,0.1545,0.05287,0.08861,0.2226
25.7894736842105,1.49473684210526,Male,AV Replacement + CAB,0.02803,0.19406,0.00182,0.091,0.01425,0.10883,0.04726,0.09685,0.31682
25.7894736842105,1.49473684210526,Female,AV Replacement + CAB,0.03893,0.22915,0.00213,0.12161,0.01689,0.16036,0.05781,0.09094,0.21319
25.7894736842105,1.61052631578947,Male,AV Replacement + CAB,0.02947,0.20351,0.00182,0.09505,0.01464,0.11318,0.0517,0.09937,0.305
25.7894736842105,1.61052631578947,Female,AV Replacement + CAB,0.04092,0.2398,0.00213,0.12683,0.01735,0.1664,0.06318,0.09333,0.20408
25.7894736842105,1.72631578947368,Male,AV Replacement + CAB,0.03099,0.2133,0.00182,0.09926,0.01503,0.11769,0.05654,0.10195,0.29343
25.7894736842105,1.72631578947368,Female,AV Replacement + CAB,0.043,0.25079,0.00213,0.13224,0.01782,0.17262,0.06901,0.09577,0.19526
25.7894736842105,1.84210526315789,Male,AV Replacement + CAB,0.03259,0.22343,0.00182,0.10364,0.01544,0.12236,0.06179,0.1046,0.28212
25.7894736842105,1.84210526315789,Female,AV Replacement + CAB,0.04519,0.26211,0.00213,0.13785,0.01831,0.17902,0.07534,0.09826,0.18674
25.7894736842105,1.95789473684211,Male,AV Replacement + CAB,0.03427,0.2339,0.00182,0.10819,0.01586,0.12718,0.06751,0.1073,0.27107
25.7894736842105,1.95789473684211,Female,AV Replacement + CAB,0.04748,0.27375,0.00213,0.14366,0.0188,0.1856,0.08219,0.10082,0.1785
25.7894736842105,2.07368421052632,Male,AV Replacement + CAB,0.03603,0.2447,0.00182,0.11291,0.0163,0.13217,0.0737,0.11006,0.26031
25.7894736842105,2.07368421052632,Female,AV Replacement + CAB,0.04988,0.2857,0.00213,0.14967,0.01931,0.19237,0.08961,0.10343,0.17055
25.7894736842105,2.18947368421053,Male,AV Replacement + CAB,0.03787,0.25584,0.00182,0.11781,0.01674,0.13732,0.08042,0.11288,0.24982
25.7894736842105,2.18947368421053,Female,AV Replacement + CAB,0.0524,0.29797,0.00213,0.15589,0.01984,0.19933,0.09762,0.10611,0.16289
25.7894736842105,2.30526315789474,Male,AV Replacement + CAB,0.03981,0.2673,0.00182,0.12289,0.01719,0.14264,0.08769,0.11577,0.23962
25.7894736842105,2.30526315789474,Female,AV Replacement + CAB,0.05504,0.31053,0.00213,0.16231,0.02037,0.20647,0.10627,0.10884,0.1555
25.7894736842105,2.42105263157895,Male,AV Replacement + CAB,0.04184,0.27908,0.00182,0.12816,0.01766,0.14812,0.09555,0.11872,0.22971
25.7894736842105,2.42105263157895,Female,AV Replacement + CAB,0.0578,0.32338,0.00213,0.16895,0.02092,0.21381,0.11558,0.11164,0.14839
25.7894736842105,2.53684210526316,Male,AV Replacement + CAB,0.04397,0.29117,0.00182,0.13362,0.01814,0.15378,0.10403,0.12173,0.2201
25.7894736842105,2.53684210526316,Female,AV Replacement + CAB,0.06069,0.33649,0.00213,0.17579,0.02149,0.22132,0.12559,0.1145,0.14156
25.7894736842105,2.65263157894737,Male,AV Replacement + CAB,0.0462,0.30357,0.00182,0.13928,0.01863,0.15962,0.11318,0.12481,0.21078
25.7894736842105,2.65263157894737,Female,AV Replacement + CAB,0.06371,0.34987,0.00213,0.18286,0.02207,0.22902,0.13634,0.11742,0.13498
25.7894736842105,2.76842105263158,Male,AV Replacement + CAB,0.04854,0.31626,0.00182,0.14514,0.01914,0.16563,0.12301,0.12796,0.20174
25.7894736842105,2.76842105263158,Female,AV Replacement + CAB,0.06688,0.36349,0.00213,0.19014,0.02267,0.23692,0.14786,0.1204,0.12867
25.7894736842105,2.88421052631579,Male,AV Replacement + CAB,0.05099,0.32924,0.00182,0.1512,0.01965,0.17183,0.13358,0.13117,0.193
25.7894736842105,2.88421052631579,Female,AV Replacement + CAB,0.07019,0.37733,0.00213,0.19765,0.02328,0.245,0.16016,0.12346,0.1226
25.7894736842105,3,Male,AV Replacement + CAB,0.05356,0.34247,0.00182,0.15747,0.02019,0.1782,0.1449,0.13446,0.18455
25.7894736842105,3,Female,AV Replacement + CAB,0.07365,0.39137,0.00213,0.20538,0.02391,0.25326,0.17329,0.12658,0.11679
28.4210526315789,0.8,Male,AV Replacement + CAB,0.02017,0.1409,0.00182,0.06813,0.01212,0.0834,0.027,0.08149,0.40144
28.4210526315789,0.8,Female,AV Replacement + CAB,0.0281,0.16839,0.00213,0.09182,0.01438,0.12457,0.03318,0.07644,0.28154
28.4210526315789,0.915789473684211,Male,AV Replacement + CAB,0.02122,0.14824,0.00182,0.07124,0.01246,0.08683,0.02959,0.08365,0.38826
28.4210526315789,0.915789473684211,Female,AV Replacement + CAB,0.02955,0.17686,0.00213,0.09591,0.01477,0.12947,0.03635,0.07848,0.27052
28.4210526315789,1.03157894736842,Male,AV Replacement + CAB,0.02232,0.15589,0.00182,0.07449,0.0128,0.0904,0.03243,0.08586,0.37523
28.4210526315789,1.03157894736842,Female,AV Replacement + CAB,0.03108,0.18567,0.00213,0.10015,0.01517,0.13453,0.03981,0.08056,0.25977
28.4210526315789,1.14736842105263,Male,AV Replacement + CAB,0.02348,0.16386,0.00182,0.07787,0.01314,0.0941,0.03553,0.08813,0.36239
28.4210526315789,1.14736842105263,Female,AV Replacement + CAB,0.03268,0.19481,0.00213,0.10456,0.01559,0.13976,0.04358,0.0827,0.2493
28.4210526315789,1.26315789473684,Male,AV Replacement + CAB,0.0247,0.17216,0.00182,0.08138,0.0135,0.09793,0.03892,0.09045,0.34973
28.4210526315789,1.26315789473684,Female,AV Replacement + CAB,0.03436,0.20429,0.00213,0.10915,0.01601,0.14515,0.0477,0.08489,0.23911
28.4210526315789,1.37894736842105,Male,AV Replacement + CAB,0.02598,0.18077,0.00182,0.08504,0.01387,0.1019,0.04261,0.09282,0.3373
28.4210526315789,1.37894736842105,Female,AV Replacement + CAB,0.03612,0.2141,0.00213,0.1139,0.01645,0.15072,0.05218,0.08713,0.22922
28.4210526315789,1.49473684210526,Male,AV Replacement + CAB,0.02733,0.18973,0.00182,0.08886,0.01425,0.10602,0.04663,0.09525,0.32508
28.4210526315789,1.49473684210526,Female,AV Replacement + CAB,0.03797,0.22426,0.00213,0.11884,0.01689,0.15646,0.05705,0.08942,0.21962
28.4210526315789,1.61052631578947,Male,AV Replacement + CAB,0.02874,0.19902,0.00182,0.09282,0.01464,0.11028,0.05102,0.09773,0.31309
28.4210526315789,1.61052631578947,Female,AV Replacement + CAB,0.03991,0.23475,0.00213,0.12396,0.01735,0.16238,0.06235,0.09177,0.21031
28.4210526315789,1.72631578947368,Male,AV Replacement + CAB,0.03022,0.20866,0.00182,0.09695,0.01503,0.11469,0.05579,0.10027,0.30134
28.4210526315789,1.72631578947368,Female,AV Replacement + CAB,0.04195,0.24558,0.00213,0.12927,0.01782,0.16848,0.06811,0.09418,0.20129
28.4210526315789,1.84210526315789,Male,AV Replacement + CAB,0.03178,0.21863,0.00182,0.10123,0.01544,0.11925,0.06098,0.10288,0.28985
28.4210526315789,1.84210526315789,Female,AV Replacement + CAB,0.04408,0.25674,0.00213,0.13477,0.01831,0.17475,0.07436,0.09664,0.19256
28.4210526315789,1.95789473684211,Male,AV Replacement + CAB,0.03342,0.22893,0.00182,0.10569,0.01586,0.12397,0.06663,0.10554,0.27863
28.4210526315789,1.95789473684211,Female,AV Replacement + CAB,0.04632,0.26823,0.00213,0.14047,0.0188,0.18122,0.08113,0.09916,0.18413
28.4210526315789,2.07368421052632,Male,AV Replacement + CAB,0.03513,0.23958,0.00182,0.11031,0.0163,0.12885,0.07275,0.10826,0.26767
28.4210526315789,2.07368421052632,Female,AV Replacement + CAB,0.04866,0.28004,0.00213,0.14637,0.01931,0.18786,0.08846,0.10173,0.17598
28.4210526315789,2.18947368421053,Male,AV Replacement + CAB,0.03693,0.25056,0.00182,0.11511,0.01674,0.13389,0.07939,0.11104,0.25699
28.4210526315789,2.18947368421053,Female,AV Replacement + CAB,0.05112,0.29216,0.00213,0.15247,0.01984,0.1947,0.09639,0.10437,0.16812
28.4210526315789,2.30526315789474,Male,AV Replacement + CAB,0.03882,0.26187,0.00182,0.1201,0.01719,0.13909,0.08657,0.11389,0.2466
28.4210526315789,2.30526315789474,Female,AV Replacement + CAB,0.0537,0.30459,0.00213,0.15878,0.02037,0.20172,0.10494,0.10706,0.16054
28.4210526315789,2.42105263157895,Male,AV Replacement + CAB,0.04081,0.2735,0.00182,0.12527,0.01766,0.14447,0.09435,0.1168,0.23649
28.4210526315789,2.42105263157895,Female,AV Replacement + CAB,0.0564,0.3173,0.00213,0.1653,0.02092,0.20892,0.11415,0.10982,0.15324
28.4210526315789,2.53684210526316,Male,AV Replacement + CAB,0.04288,0.28544,0.00182,0.13062,0.01814,0.15001,0.10273,0.11977,0.22668
28.4210526315789,2.53684210526316,Female,AV Replacement + CAB,0.05922,0.33029,0.00213,0.17203,0.02149,0.21631,0.12405,0.11263,0.14622
28.4210526315789,2.65263157894737,Male,AV Replacement + CAB,0.04506,0.2977,0.00182,0.13617,0.01863,0.15573,0.11177,0.1228,0.21715
28.4210526315789,2.65263157894737,Female,AV Replacement + CAB,0.06218,0.34355,0.00213,0.17898,0.02207,0.22389,0.13469,0.11551,0.13947
28.4210526315789,2.76842105263158,Male,AV Replacement + CAB,0.04735,0.31026,0.00182,0.14192,0.01914,0.16162,0.12151,0.12591,0.20791
28.4210526315789,2.76842105263158,Female,AV Replacement + CAB,0.06527,0.35705,0.00213,0.18614,0.02267,0.23166,0.14609,0.11846,0.13298
28.4210526315789,2.88421052631579,Male,AV Replacement + CAB,0.04975,0.3231,0.00182,0.14787,0.01965,0.1677,0.13196,0.12908,0.19897
28.4210526315789,2.88421052631579,Female,AV Replacement + CAB,0.06851,0.37079,0.00213,0.19353,0.02328,0.23962,0.15828,0.12147,0.12674
28.4210526315789,3,Male,AV Replacement + CAB,0.05226,0.33622,0.00182,0.15402,0.02019,0.17396,0.14317,0.13232,0.19032
28.4210526315789,3,Female,AV Replacement + CAB,0.07189,0.38474,0.00213,0.20114,0.02391,0.24776,0.17128,0.12454,0.12076
31.0526315789474,0.8,Male,AV Replacement + CAB,0.01966,0.13755,0.00182,0.06649,0.01212,0.08118,0.02663,0.08012,0.41058
31.0526315789474,0.8,Female,AV Replacement + CAB,0.0274,0.16451,0.00213,0.08966,0.01438,0.12141,0.03273,0.07514,0.28927
31.0526315789474,0.915789473684211,Male,AV Replacement + CAB,0.02068,0.14475,0.00182,0.06953,0.01246,0.08454,0.02919,0.08224,0.3973
31.0526315789474,0.915789473684211,Female,AV Replacement + CAB,0.02882,0.17284,0.00213,0.09366,0.01477,0.1262,0.03586,0.07715,0.27806
31.0526315789474,1.03157894736842,Male,AV Replacement + CAB,0.02176,0.15225,0.00182,0.0727,0.0128,0.08802,0.03199,0.08442,0.38416
31.0526315789474,1.03157894736842,Female,AV Replacement + CAB,0.0303,0.18149,0.00213,0.09782,0.01517,0.13116,0.03928,0.0792,0.26712
31.0526315789474,1.14736842105263,Male,AV Replacement + CAB,0.02289,0.16007,0.00182,0.07601,0.01314,0.09163,0.03505,0.08665,0.37119
31.0526315789474,1.14736842105263,Female,AV Replacement + CAB,0.03186,0.19047,0.00213,0.10214,0.01559,0.13627,0.043,0.08131,0.25645
31.0526315789474,1.26315789473684,Male,AV Replacement + CAB,0.02408,0.16821,0.00182,0.07945,0.0135,0.09538,0.03839,0.08894,0.3584
31.0526315789474,1.26315789473684,Female,AV Replacement + CAB,0.0335,0.19979,0.00213,0.10663,0.01601,0.14156,0.04706,0.08346,0.24607
31.0526315789474,1.37894736842105,Male,AV Replacement + CAB,0.02533,0.17668,0.00182,0.08303,0.01387,0.09925,0.04204,0.09127,0.34582
31.0526315789474,1.37894736842105,Female,AV Replacement + CAB,0.03522,0.20944,0.00213,0.11128,0.01645,0.14701,0.05148,0.08567,0.23599
31.0526315789474,1.49473684210526,Male,AV Replacement + CAB,0.02664,0.18548,0.00182,0.08676,0.01425,0.10327,0.04601,0.09366,0.33345
31.0526315789474,1.49473684210526,Female,AV Replacement + CAB,0.03703,0.21944,0.00213,0.11612,0.01689,0.15263,0.0563,0.08793,0.22618
31.0526315789474,1.61052631578947,Male,AV Replacement + CAB,0.02802,0.19461,0.00182,0.09064,0.01464,0.10744,0.05034,0.09611,0.3213
31.0526315789474,1.61052631578947,Female,AV Replacement + CAB,0.03892,0.22977,0.00213,0.12114,0.01735,0.15843,0.06154,0.09024,0.21667
31.0526315789474,1.72631578947368,Male,AV Replacement + CAB,0.02947,0.20408,0.00182,0.09468,0.01503,0.11175,0.05506,0.09862,0.30938
31.0526315789474,1.72631578947368,Female,AV Replacement + CAB,0.04091,0.24045,0.00213,0.12635,0.01782,0.16441,0.06723,0.09261,0.20745
31.0526315789474,1.84210526315789,Male,AV Replacement + CAB,0.03099,0.21389,0.00182,0.09888,0.01544,0.11621,0.06018,0.10118,0.29772
31.0526315789474,1.84210526315789,Female,AV Replacement + CAB,0.043,0.25145,0.00213,0.13175,0.01831,0.17057,0.0734,0.09503,0.19852
31.0526315789474,1.95789473684211,Male,AV Replacement + CAB,0.03259,0.22404,0.00182,0.10324,0.01586,0.12082,0.06576,0.1038,0.28631
31.0526315789474,1.95789473684211,Female,AV Replacement + CAB,0.04518,0.26279,0.00213,0.13734,0.0188,0.17691,0.08009,0.09752,0.18989
31.0526315789474,2.07368421052632,Male,AV Replacement + CAB,0.03426,0.23453,0.00182,0.10777,0.0163,0.12559,0.07181,0.10648,0.27516
31.0526315789474,2.07368421052632,Female,AV Replacement + CAB,0.04747,0.27445,0.00213,0.14313,0.01931,0.18344,0.08734,0.10005,0.18154
31.0526315789474,2.18947368421053,Male,AV Replacement + CAB,0.03602,0.24535,0.00182,0.11247,0.01674,0.13053,0.07837,0.10923,0.2643
31.0526315789474,2.18947368421053,Female,AV Replacement + CAB,0.04988,0.28642,0.00213,0.14912,0.01984,0.19015,0.09517,0.10265,0.17349
31.0526315789474,2.30526315789474,Male,AV Replacement + CAB,0.03786,0.25651,0.00182,0.11736,0.01719,0.13562,0.08547,0.11203,0.2537
31.0526315789474,2.30526315789474,Female,AV Replacement + CAB,0.05239,0.29871,0.00213,0.15532,0.02037,0.19704,0.10363,0.10531,0.16571
31.0526315789474,2.42105263157895,Male,AV Replacement + CAB,0.0398,0.26799,0.00182,0.12243,0.01766,0.14088,0.09315,0.1149,0.2434
31.0526315789474,2.42105263157895,Female,AV Replacement + CAB,0.05503,0.31129,0.00213,0.16172,0.02092,0.20412,0.11274,0.10802,0.15822
31.0526315789474,2.53684210526316,Male,AV Replacement + CAB,0.04183,0.27978,0.00182,0.12767,0.01814,0.14631,0.10144,0.11783,0.23339
31.0526315789474,2.53684210526316,Female,AV Replacement + CAB,0.05779,0.32414,0.00213,0.16833,0.02149,0.21139,0.12253,0.1108,0.15102
31.0526315789474,2.65263157894737,Male,AV Replacement + CAB,0.04396,0.2919,0.00182,0.13312,0.01863,0.15191,0.11039,0.12083,0.22366
31.0526315789474,2.65263157894737,Female,AV Replacement + CAB,0.06067,0.33728,0.00213,0.17516,0.02207,0.21885,0.13306,0.11364,0.14408
31.0526315789474,2.76842105263158,Male,AV Replacement + CAB,0.04619,0.30432,0.00182,0.13876,0.01914,0.15769,0.12001,0.12389,0.21422
31.0526315789474,2.76842105263158,Female,AV Replacement + CAB,0.0637,0.35067,0.00213,0.18221,0.02267,0.22649,0.14435,0.11654,0.13741
31.0526315789474,2.88421052631579,Male,AV Replacement + CAB,0.04853,0.31703,0.00182,0.1446,0.01965,0.16365,0.13036,0.12701,0.20508
31.0526315789474,2.88421052631579,Female,AV Replacement + CAB,0.06686,0.3643,0.00213,0.18948,0.02328,0.23432,0.15642,0.11951,0.13099
31.0526315789474,3,Male,AV Replacement + CAB,0.05098,0.33002,0.00182,0.15064,0.02019,0.16979,0.14145,0.13021,0.19623
31.0526315789474,3,Female,AV Replacement + CAB,0.07017,0.37816,0.00213,0.19696,0.02391,0.24234,0.1693,0.12254,0.12484
33.6842105263158,0.8,Male,AV Replacement + CAB,0.01916,0.13428,0.00182,0.06488,0.01212,0.07903,0.02627,0.07877,0.41978
33.6842105263158,0.8,Female,AV Replacement + CAB,0.02671,0.16071,0.00213,0.08755,0.01438,0.11832,0.03229,0.07387,0.29713
33.6842105263158,0.915789473684211,Male,AV Replacement + CAB,0.02016,0.14133,0.00182,0.06785,0.01246,0.0823,0.0288,0.08086,0.4064
33.6842105263158,0.915789473684211,Female,AV Replacement + CAB,0.0281,0.16888,0.00213,0.09146,0.01477,0.12301,0.03538,0.07584,0.28573
33.6842105263158,1.03157894736842,Male,AV Replacement + CAB,0.02121,0.14868,0.00182,0.07096,0.0128,0.0857,0.03156,0.083,0.39316
33.6842105263158,1.03157894736842,Female,AV Replacement + CAB,0.02955,0.17738,0.00213,0.09553,0.01517,0.12786,0.03875,0.07787,0.2746
33.6842105263158,1.14736842105263,Male,AV Replacement + CAB,0.02232,0.15636,0.00182,0.07419,0.01314,0.08922,0.03458,0.0852,0.38008
33.6842105263158,1.14736842105263,Female,AV Replacement + CAB,0.03107,0.1862,0.00213,0.09976,0.01559,0.13286,0.04243,0.07994,0.26375
33.6842105263158,1.26315789473684,Male,AV Replacement + CAB,0.02348,0.16435,0.00182,0.07755,0.0135,0.09288,0.03788,0.08745,0.36716
33.6842105263158,1.26315789473684,Female,AV Replacement + CAB,0.03267,0.19537,0.00213,0.10416,0.01601,0.13804,0.04644,0.08206,0.25317
